data,size,algo,buildtime,querytime,params,recall
clip768v2,30M,NSG32,9275.327924728394,1.8765058517456055,"query=(search_L=88,ep=kmeans,threads=64)",0.94091
clip768v2,30M,NSG32,9275.327924728394,1.0224413871765137,"query=(search_L=64,ep=kmeans,threads=32)",0.92432
clip768v2,30M,NSG32,9275.327924728394,0.9000904560089111,"query=(search_L=77,ep=original,threads=16)",0.92927
clip768v2,30M,NSG32,9275.327924728394,1.2616214752197266,"query=(search_L=115,ep=kmeans,threads=16)",0.95098
clip768v2,30M,NSG32,9275.327924728394,1.2560465335845947,"query=(search_L=123,ep=original,threads=16)",0.9493
clip768v2,30M,NSG32,9275.327924728394,1.3286371231079102,"query=(search_L=113,ep=kmeans,threads=16)",0.95029
clip768v2,30M,NSG32,9275.327924728394,0.9885571002960205,"query=(search_L=67,ep=kmeans,threads=16)",0.92803
clip768v2,30M,NSG32,9275.327924728394,0.714353084564209,"query=(search_L=66,ep=original,threads=32)",0.92046
clip768v2,30M,NSG32,9275.327924728394,1.2626867294311523,"query=(search_L=97,ep=original,threads=64)",0.93966
clip768v2,30M,NSG32,9275.327924728394,1.3616783618927002,"query=(search_L=119,ep=original,threads=64)",0.94809
clip768v2,30M,NSG32,9275.327924728394,2.600282907485962,"query=(search_L=208,ep=original,threads=64)",0.9284
clip768v2,30M,NSG32,9275.327924728394,1.1083197593688965,"query=(search_L=94,ep=kmeans,threads=16)",0.94365
clip768v2,30M,NSG32,9275.327924728394,1.2093586921691895,"query=(search_L=127,ep=original,threads=32)",0.95039
clip768v2,30M,NSG32,9275.327924728394,1.2188255786895752,"query=(search_L=87,ep=kmeans,threads=16)",0.94063
clip768v2,30M,NSG32,9275.327924728394,1.7474701404571533,"query=(search_L=108,ep=kmeans,threads=64)",0.94888
clip768v2,30M,NSG32,9275.327924728394,1.9811499118804932,"query=(search_L=96,ep=kmeans,threads=64)",0.94469
clip768v2,30M,NSG32,9275.327924728394,1.0695273876190186,"query=(search_L=80,ep=original,threads=64)",0.93116
clip768v2,30M,NSG32,9275.327924728394,1.1474859714508057,"query=(search_L=75,ep=kmeans,threads=32)",0.93435
clip768v2,30M,NSG32,9275.327924728394,1.5053398609161377,"query=(search_L=127,ep=original,threads=64)",0.95039
clip768v2,30M,NSG32,9275.327924728394,1.279843807220459,"query=(search_L=119,ep=original,threads=32)",0.94809
clip768v2,30M,NSG32,9275.327924728394,1.0668892860412598,"query=(search_L=97,ep=original,threads=16)",0.93966
clip768v2,30M,NSG32,9275.327924728394,1.9603502750396729,"query=(search_L=208,ep=kmeans,threads=32)",0.95997
clip768v2,30M,NSG32,9275.327924728394,1.2683770656585693,"query=(search_L=111,ep=kmeans,threads=32)",0.94968
clip768v2,30M,NSG32,9275.327924728394,0.9789528846740723,"query=(search_L=100,ep=original,threads=16)",0.94141
clip768v2,30M,NSG32,9275.327924728394,0.8971419334411621,"query=(search_L=76,ep=original,threads=16)",0.92865
clip768v2,30M,NSG32,9275.327924728394,1.1601901054382324,"query=(search_L=114,ep=original,threads=16)",0.94576
clip768v2,30M,NSG32,9275.327924728394,2.343623399734497,"query=(search_L=160,ep=kmeans,threads=64)",0.96176
clip768v2,30M,NSG32,9275.327924728394,2.241926908493042,"query=(search_L=240,ep=original,threads=16)",0.96606
clip768v2,30M,NSG32,9275.327924728394,1.025418758392334,"query=(search_L=65,ep=kmeans,threads=32)",0.92571
clip768v2,30M,NSG32,9275.327924728394,1.1109914779663086,"query=(search_L=70,ep=kmeans,threads=16)",0.93081
clip768v2,30M,NSG32,9275.327924728394,1.9804110527038574,"query=(search_L=118,ep=original,threads=64)",0.94768
clip768v2,30M,NSG32,9275.327924728394,1.2400107383728027,"query=(search_L=76,ep=kmeans,threads=32)",0.93484
clip768v2,30M,NSG32,9275.327924728394,1.241912603378296,"query=(search_L=97,ep=kmeans,threads=16)",0.94493
clip768v2,30M,NSG32,9275.327924728394,1.9624648094177246,"query=(search_L=85,ep=kmeans,threads=64)",0.9397
clip768v2,30M,NSG32,9275.327924728394,0.7861664295196533,"query=(search_L=69,ep=original,threads=32)",0.92302
clip768v2,30M,NSG32,9275.327924728394,1.146834135055542,"query=(search_L=122,ep=original,threads=16)",0.94873
clip768v2,30M,NSG32,9275.327924728394,0.7437136173248291,"query=(search_L=67,ep=original,threads=32)",0.92158
clip768v2,30M,NSG32,9275.327924728394,1.9017198085784912,"query=(search_L=123,ep=kmeans,threads=64)",0.95357
clip768v2,30M,NSG32,9275.327924728394,1.2301864624023438,"query=(search_L=92,ep=original,threads=64)",0.93728
clip768v2,30M,NSG32,9275.327924728394,1.7497060298919678,"query=(search_L=102,ep=kmeans,threads=64)",0.94693
clip768v2,30M,NSG32,9275.327924728394,1.7162470817565918,"query=(search_L=120,ep=original,threads=64)",0.94828
clip768v2,30M,NSG32,9275.327924728394,1.2179274559020996,"query=(search_L=121,ep=original,threads=16)",0.94848
clip768v2,30M,NSG32,9275.327924728394,2.181577444076538,"query=(search_L=224,ep=kmeans,threads=16)",0.96968
clip768v2,30M,NSG32,9275.327924728394,1.205634593963623,"query=(search_L=91,ep=kmeans,threads=32)",0.94229
clip768v2,30M,NSG32,9275.327924728394,0.8298594951629639,"query=(search_L=77,ep=original,threads=32)",0.92927
clip768v2,30M,NSG32,9275.327924728394,1.9455020427703857,"query=(search_L=192,ep=kmeans,threads=16)",0.95824
clip768v2,30M,NSG32,9275.327924728394,1.3658416271209717,"query=(search_L=118,ep=kmeans,threads=16)",0.95187
clip768v2,30M,NSG32,9275.327924728394,1.0504260063171387,"query=(search_L=66,ep=kmeans,threads=32)",0.92721
clip768v2,30M,NSG32,9275.327924728394,1.2566003799438477,"query=(search_L=115,ep=original,threads=32)",0.94619
clip768v2,30M,NSG32,9275.327924728394,1.3037962913513184,"query=(search_L=116,ep=kmeans,threads=16)",0.95122
clip768v2,30M,NSG32,9275.327924728394,1.1124703884124756,"query=(search_L=113,ep=original,threads=32)",0.94547
clip768v2,30M,NSG32,9275.327924728394,1.177851915359497,"query=(search_L=92,ep=kmeans,threads=32)",0.94272
clip768v2,30M,NSG32,9275.327924728394,2.1493000984191895,"query=(search_L=115,ep=kmeans,threads=64)",0.95098
clip768v2,30M,NSG32,9275.327924728394,1.0080280303955078,"query=(search_L=104,ep=original,threads=32)",0.94259
clip768v2,30M,NSG32,9275.327924728394,1.145005702972412,"query=(search_L=84,ep=kmeans,threads=32)",0.93911
clip768v2,30M,NSG32,9275.327924728394,1.301332712173462,"query=(search_L=93,ep=original,threads=64)",0.93775
clip768v2,30M,NSG32,9275.327924728394,1.2258164882659912,"query=(search_L=100,ep=kmeans,threads=16)",0.94617
clip768v2,30M,NSG32,9275.327924728394,1.0855646133422852,"query=(search_L=70,ep=original,threads=64)",0.92392
clip768v2,30M,NSG32,9275.327924728394,1.102013349533081,"query=(search_L=106,ep=original,threads=16)",0.94331
clip768v2,30M,NSG32,9275.327924728394,1.9914989471435547,"query=(search_L=111,ep=kmeans,threads=64)",0.94968
clip768v2,30M,NSG32,9275.327924728394,1.2212929725646973,"query=(search_L=117,ep=original,threads=16)",0.94712
clip768v2,30M,NSG32,9275.327924728394,1.168454885482788,"query=(search_L=85,ep=kmeans,threads=32)",0.9397
clip768v2,30M,NSG32,9275.327924728394,1.8261380195617676,"query=(search_L=101,ep=kmeans,threads=64)",0.94677
clip768v2,30M,NSG32,9275.327924728394,1.1482110023498535,"query=(search_L=74,ep=kmeans,threads=32)",0.93366
clip768v2,30M,NSG32,9275.327924728394,1.3062922954559326,"query=(search_L=108,ep=kmeans,threads=16)",0.94888
clip768v2,30M,NSG32,9275.327924728394,1.20076584815979,"query=(search_L=95,ep=kmeans,threads=16)",0.94425
clip768v2,30M,NSG32,9275.327924728394,0.9561553001403809,"query=(search_L=92,ep=original,threads=16)",0.93728
clip768v2,30M,NSG32,9275.327924728394,1.2985143661499023,"query=(search_L=96,ep=kmeans,threads=16)",0.94469
clip768v2,30M,NSG32,9275.327924728394,1.0020182132720947,"query=(search_L=98,ep=original,threads=32)",0.9404
clip768v2,30M,NSG32,9275.327924728394,0.7128043174743652,"query=(search_L=65,ep=original,threads=32)",0.91946
clip768v2,30M,NSG32,9275.327924728394,0.9777536392211914,"query=(search_L=88,ep=original,threads=16)",0.93519
clip768v2,30M,NSG32,9275.327924728394,1.8347127437591553,"query=(search_L=208,ep=original,threads=16)",0.9284
clip768v2,30M,NSG32,9275.327924728394,1.2592592239379883,"query=(search_L=124,ep=original,threads=16)",0.94949
clip768v2,30M,NSG32,9275.327924728394,2.0505740642547607,"query=(search_L=126,ep=kmeans,threads=64)",0.95457
clip768v2,30M,NSG32,9275.327924728394,2.000605821609497,"query=(search_L=160,ep=original,threads=64)",0.95775
clip768v2,30M,NSG32,9275.327924728394,1.1686830520629883,"query=(search_L=94,ep=kmeans,threads=32)",0.94365
clip768v2,30M,NSG32,9275.327924728394,0.9515540599822998,"query=(search_L=89,ep=original,threads=16)",0.93591
clip768v2,30M,NSG32,9275.327924728394,2.4625751972198486,"query=(search_L=117,ep=kmeans,threads=64)",0.95144
clip768v2,30M,NSG32,9275.327924728394,1.7648918628692627,"query=(search_L=70,ep=kmeans,threads=64)",0.93081
clip768v2,30M,NSG32,9275.327924728394,1.3301894664764404,"query=(search_L=117,ep=kmeans,threads=16)",0.95144
clip768v2,30M,NSG32,9275.327924728394,0.8753280639648438,"query=(search_L=73,ep=original,threads=16)",0.9269
clip768v2,30M,NSG32,9275.327924728394,1.6472043991088867,"query=(search_L=76,ep=kmeans,threads=64)",0.93484
clip768v2,30M,NSG32,9275.327924728394,1.1094322204589844,"query=(search_L=76,ep=original,threads=64)",0.92865
clip768v2,30M,NSG32,9275.327924728394,1.1357977390289307,"query=(search_L=83,ep=kmeans,threads=32)",0.93859
clip768v2,30M,NSG32,9275.327924728394,1.1051204204559326,"query=(search_L=74,ep=kmeans,threads=16)",0.93366
clip768v2,30M,NSG32,9275.327924728394,1.3060016632080078,"query=(search_L=122,ep=kmeans,threads=16)",0.95329
clip768v2,30M,NSG32,9275.327924728394,1.3477146625518799,"query=(search_L=79,ep=kmeans,threads=32)",0.93659
clip768v2,30M,NSG32,9275.327924728394,0.9890139102935791,"query=(search_L=94,ep=original,threads=16)",0.93811
clip768v2,30M,NSG32,9275.327924728394,1.1250598430633545,"query=(search_L=80,ep=kmeans,threads=16)",0.93705
clip768v2,30M,NSG32,9275.327924728394,1.5433239936828613,"query=(search_L=128,ep=kmeans,threads=32)",0.95506
clip768v2,30M,NSG32,9275.327924728394,1.1715147495269775,"query=(search_L=112,ep=original,threads=16)",0.94544
clip768v2,30M,NSG32,9275.327924728394,1.1213395595550537,"query=(search_L=71,ep=kmeans,threads=32)",0.93172
clip768v2,30M,NSG32,9275.327924728394,1.3591954708099365,"query=(search_L=106,ep=original,threads=64)",0.94331
clip768v2,30M,NSG32,9275.327924728394,1.1229279041290283,"query=(search_L=122,ep=original,threads=32)",0.94873
clip768v2,30M,NSG32,9275.327924728394,1.2943546772003174,"query=(search_L=79,ep=original,threads=64)",0.93073
clip768v2,30M,NSG32,9275.327924728394,1.177659273147583,"query=(search_L=78,ep=kmeans,threads=16)",0.93607
clip768v2,30M,NSG32,9275.327924728394,1.0897834300994873,"query=(search_L=103,ep=original,threads=16)",0.94216
clip768v2,30M,NSG32,9275.327924728394,1.8616411685943604,"query=(search_L=224,ep=original,threads=32)",0.96286
clip768v2,30M,NSG32,9275.327924728394,1.2481167316436768,"query=(search_L=96,ep=kmeans,threads=32)",0.94469
clip768v2,30M,NSG32,9275.327924728394,1.1772663593292236,"query=(search_L=84,ep=kmeans,threads=16)",0.93911
clip768v2,30M,NSG32,9275.327924728394,2.154585599899292,"query=(search_L=81,ep=kmeans,threads=64)",0.93768
clip768v2,30M,NSG32,9275.327924728394,1.127861738204956,"query=(search_L=101,ep=original,threads=32)",0.94168
clip768v2,30M,NSG32,9275.327924728394,1.8190875053405762,"query=(search_L=119,ep=kmeans,threads=64)",0.95234
clip768v2,30M,NSG32,9275.327924728394,2.004626750946045,"query=(search_L=116,ep=kmeans,threads=64)",0.95122
clip768v2,30M,NSG32,9275.327924728394,0.9285469055175781,"query=(search_L=95,ep=original,threads=32)",0.93893
clip768v2,30M,NSG32,9275.327924728394,0.7709243297576904,"query=(search_L=69,ep=original,threads=16)",0.92302
clip768v2,30M,NSG32,9275.327924728394,1.696730613708496,"query=(search_L=97,ep=kmeans,threads=64)",0.94493
clip768v2,30M,NSG32,9275.327924728394,1.6810872554779053,"query=(search_L=74,ep=kmeans,threads=64)",0.93366
clip768v2,30M,NSG32,9275.327924728394,0.9486739635467529,"query=(search_L=87,ep=original,threads=16)",0.9348
clip768v2,30M,NSG32,9275.327924728394,1.6508762836456299,"query=(search_L=110,ep=original,threads=64)",0.9446
clip768v2,30M,NSG32,9275.327924728394,1.3224687576293945,"query=(search_L=112,ep=kmeans,threads=16)",0.94995
clip768v2,30M,NSG32,9275.327924728394,0.9547290802001953,"query=(search_L=68,ep=kmeans,threads=16)",0.92919
clip768v2,30M,NSG32,9275.327924728394,1.1714897155761719,"query=(search_L=102,ep=original,threads=64)",0.94209
clip768v2,30M,NSG32,9275.327924728394,1.4010365009307861,"query=(search_L=103,ep=original,threads=64)",0.94216
clip768v2,30M,NSG32,9275.327924728394,0.8106882572174072,"query=(search_L=75,ep=original,threads=32)",0.92824
clip768v2,30M,NSG32,9275.327924728394,2.49888014793396,"query=(search_L=176,ep=kmeans,threads=64)",0.95604
clip768v2,30M,NSG32,9275.327924728394,1.2484464645385742,"query=(search_L=97,ep=kmeans,threads=32)",0.94493
clip768v2,30M,NSG32,9275.327924728394,1.4084267616271973,"query=(search_L=125,ep=original,threads=64)",0.94981
clip768v2,30M,NSG32,9275.327924728394,1.303206443786621,"query=(search_L=102,ep=kmeans,threads=32)",0.94693
clip768v2,30M,NSG32,9275.327924728394,1.0678632259368896,"query=(search_L=110,ep=original,threads=16)",0.9446
clip768v2,30M,NSG32,9275.327924728394,1.3471431732177734,"query=(search_L=111,ep=kmeans,threads=16)",0.94968
clip768v2,30M,NSG32,9275.327924728394,0.8472731113433838,"query=(search_L=70,ep=original,threads=16)",0.92392
clip768v2,30M,NSG32,9275.327924728394,2.504507303237915,"query=(search_L=208,ep=kmeans,threads=64)",0.95997
clip768v2,30M,NSG32,9275.327924728394,1.177323341369629,"query=(search_L=116,ep=original,threads=16)",0.94677
clip768v2,30M,NSG32,9275.327924728394,1.347743034362793,"query=(search_L=118,ep=kmeans,threads=32)",0.95187
clip768v2,30M,NSG32,9275.327924728394,1.2788009643554688,"query=(search_L=126,ep=original,threads=32)",0.95011
clip768v2,30M,NSG32,9275.327924728394,1.6582012176513672,"query=(search_L=64,ep=kmeans,threads=64)",0.92432
clip768v2,30M,NSG32,9275.327924728394,1.6171317100524902,"query=(search_L=77,ep=kmeans,threads=64)",0.93546
clip768v2,30M,NSG32,9275.327924728394,1.2855863571166992,"query=(search_L=100,ep=original,threads=64)",0.94141
clip768v2,30M,NSG32,9275.327924728394,1.2554309368133545,"query=(search_L=91,ep=original,threads=64)",0.93676
clip768v2,30M,NSG32,9275.327924728394,1.9341542720794678,"query=(search_L=99,ep=kmeans,threads=64)",0.94598
clip768v2,30M,NSG32,9275.327924728394,1.1057486534118652,"query=(search_L=116,ep=original,threads=32)",0.94677
clip768v2,30M,NSG32,9275.327924728394,1.132308006286621,"query=(search_L=111,ep=original,threads=32)",0.94505
clip768v2,30M,NSG32,9275.327924728394,1.463503360748291,"query=(search_L=127,ep=kmeans,threads=16)",0.95476
clip768v2,30M,NSG32,9275.327924728394,1.5573554039001465,"query=(search_L=66,ep=kmeans,threads=64)",0.92721
clip768v2,30M,NSG32,9275.327924728394,2.5782783031463623,"query=(search_L=240,ep=kmeans,threads=32)",0.97054
clip768v2,30M,NSG32,9275.327924728394,1.1101267337799072,"query=(search_L=114,ep=original,threads=32)",0.94576
clip768v2,30M,NSG32,9275.327924728394,0.967902421951294,"query=(search_L=85,ep=original,threads=16)",0.9336
clip768v2,30M,NSG32,9275.327924728394,1.0540666580200195,"query=(search_L=109,ep=original,threads=32)",0.94436
clip768v2,30M,NSG32,9275.327924728394,1.7741405963897705,"query=(search_L=96,ep=original,threads=64)",0.9394
clip768v2,30M,NSG32,9275.327924728394,1.146554708480835,"query=(search_L=117,ep=original,threads=32)",0.94712
clip768v2,30M,NSG32,9275.327924728394,1.311208963394165,"query=(search_L=115,ep=kmeans,threads=32)",0.95098
clip768v2,30M,NSG32,9275.327924728394,0.8293914794921875,"query=(search_L=76,ep=original,threads=32)",0.92865
clip768v2,30M,NSG32,9275.327924728394,2.4789164066314697,"query=(search_L=121,ep=kmeans,threads=64)",0.95283
clip768v2,30M,NSG32,9275.327924728394,1.2232122421264648,"query=(search_L=67,ep=original,threads=64)",0.92158
clip768v2,30M,NSG32,9275.327924728394,1.4575073719024658,"query=(search_L=111,ep=original,threads=64)",0.94505
clip768v2,30M,NSG32,9275.327924728394,1.3234374523162842,"query=(search_L=125,ep=original,threads=32)",0.94981
clip768v2,30M,NSG32,9275.327924728394,2.16237211227417,"query=(search_L=103,ep=kmeans,threads=64)",0.947
clip768v2,30M,NSG32,9275.327924728394,1.4598591327667236,"query=(search_L=126,ep=kmeans,threads=16)",0.95457
clip768v2,30M,NSG32,9275.327924728394,1.8183941841125488,"query=(search_L=112,ep=original,threads=64)",0.94544
clip768v2,30M,NSG32,9275.327924728394,1.0068888664245605,"query=(search_L=102,ep=original,threads=32)",0.94209
clip768v2,30M,NSG32,9275.327924728394,1.2808704376220703,"query=(search_L=112,ep=kmeans,threads=32)",0.94995
clip768v2,30M,NSG32,9275.327924728394,0.8540997505187988,"query=(search_L=79,ep=original,threads=32)",0.93073
clip768v2,30M,NSG32,9275.327924728394,1.2207531929016113,"query=(search_L=100,ep=kmeans,threads=32)",0.94617
clip768v2,30M,NSG32,9275.327924728394,1.76711106300354,"query=(search_L=160,ep=kmeans,threads=16)",0.96176
clip768v2,30M,NSG32,9275.327924728394,1.278212308883667,"query=(search_L=105,ep=kmeans,threads=32)",0.94787
clip768v2,30M,NSG32,9275.327924728394,1.5699448585510254,"query=(search_L=124,ep=kmeans,threads=32)",0.9539
clip768v2,30M,NSG32,9275.327924728394,1.0749423503875732,"query=(search_L=68,ep=kmeans,threads=32)",0.92919
clip768v2,30M,NSG32,9275.327924728394,1.461327314376831,"query=(search_L=119,ep=kmeans,threads=16)",0.95234
clip768v2,30M,NSG32,9275.327924728394,1.3086528778076172,"query=(search_L=122,ep=kmeans,threads=32)",0.95329
clip768v2,30M,NSG32,9275.327924728394,1.3482787609100342,"query=(search_L=120,ep=kmeans,threads=32)",0.9526
clip768v2,30M,NSG32,9275.327924728394,1.1411595344543457,"query=(search_L=88,ep=kmeans,threads=16)",0.94091
clip768v2,30M,NSG32,9275.327924728394,1.8382294178009033,"query=(search_L=160,ep=kmeans,threads=32)",0.96176
clip768v2,30M,NSG32,9275.327924728394,2.159336805343628,"query=(search_L=95,ep=kmeans,threads=64)",0.94425
clip768v2,30M,NSG32,9275.327924728394,0.7965519428253174,"query=(search_L=72,ep=original,threads=32)",0.92593
clip768v2,30M,NSG32,9275.327924728394,1.0537738800048828,"query=(search_L=83,ep=kmeans,threads=16)",0.93859
clip768v2,30M,NSG32,9275.327924728394,1.4780428409576416,"query=(search_L=144,ep=original,threads=16)",0.9543
clip768v2,30M,NSG32,9275.327924728394,2.03181791305542,"query=(search_L=240,ep=original,threads=32)",0.96606
clip768v2,30M,NSG32,9275.327924728394,1.0278503894805908,"query=(search_L=110,ep=original,threads=32)",0.9446
clip768v2,30M,NSG32,9275.327924728394,1.0243871212005615,"query=(search_L=107,ep=original,threads=32)",0.94385
clip768v2,30M,NSG32,9275.327924728394,1.502960443496704,"query=(search_L=125,ep=kmeans,threads=16)",0.95426
clip768v2,30M,NSG32,9275.327924728394,1.2968018054962158,"query=(search_L=104,ep=kmeans,threads=16)",0.9475
clip768v2,30M,NSG32,9275.327924728394,1.8976762294769287,"query=(search_L=118,ep=kmeans,threads=64)",0.95187
clip768v2,30M,NSG32,9275.327924728394,1.3623385429382324,"query=(search_L=104,ep=original,threads=64)",0.94259
clip768v2,30M,NSG32,9275.327924728394,0.9805552959442139,"query=(search_L=99,ep=original,threads=32)",0.94083
clip768v2,30M,NSG32,9275.327924728394,1.021195650100708,"query=(search_L=108,ep=original,threads=32)",0.94402
clip768v2,30M,NSG32,9275.327924728394,1.2856919765472412,"query=(search_L=107,ep=kmeans,threads=32)",0.94845
clip768v2,30M,NSG32,9275.327924728394,1.269286870956421,"query=(search_L=114,ep=kmeans,threads=32)",0.95067
clip768v2,30M,NSG32,9275.327924728394,1.1499319076538086,"query=(search_L=118,ep=original,threads=16)",0.94768
clip768v2,30M,NSG32,9275.327924728394,1.2799813747406006,"query=(search_L=104,ep=kmeans,threads=32)",0.9475
clip768v2,30M,NSG32,9275.327924728394,0.7836830615997314,"query=(search_L=73,ep=original,threads=32)",0.9269
clip768v2,30M,NSG32,9275.327924728394,0.9669528007507324,"query=(search_L=96,ep=original,threads=32)",0.9394
clip768v2,30M,NSG32,9275.327924728394,1.1019110679626465,"query=(search_L=91,ep=kmeans,threads=16)",0.94229
clip768v2,30M,NSG32,9275.327924728394,1.1969859600067139,"query=(search_L=90,ep=kmeans,threads=32)",0.94204
clip768v2,30M,NSG32,9275.327924728394,1.1165006160736084,"query=(search_L=121,ep=original,threads=32)",0.94848
clip768v2,30M,NSG32,9275.327924728394,2.179734706878662,"query=(search_L=93,ep=kmeans,threads=64)",0.94316
clip768v2,30M,NSG32,9275.327924728394,1.249650239944458,"query=(search_L=84,ep=original,threads=64)",0.9333
clip768v2,30M,NSG32,9275.327924728394,1.0634324550628662,"query=(search_L=98,ep=original,threads=16)",0.9404
clip768v2,30M,NSG32,9275.327924728394,1.2619211673736572,"query=(search_L=103,ep=kmeans,threads=32)",0.947
clip768v2,30M,NSG32,9275.327924728394,1.2302742004394531,"query=(search_L=124,ep=original,threads=32)",0.94949
clip768v2,30M,NSG32,9275.327924728394,0.9557816982269287,"query=(search_L=66,ep=original,threads=64)",0.92046
clip768v2,30M,NSG32,9275.327924728394,1.354370355606079,"query=(search_L=121,ep=kmeans,threads=32)",0.95283
clip768v2,30M,NSG32,9275.327924728394,0.7530808448791504,"query=(search_L=68,ep=original,threads=32)",0.92231
clip768v2,30M,NSG32,9275.327924728394,2.4721593856811523,"query=(search_L=109,ep=kmeans,threads=64)",0.94934
clip768v2,30M,NSG32,9275.327924728394,0.8840203285217285,"query=(search_L=81,ep=original,threads=16)",0.93184
clip768v2,30M,NSG32,9275.327924728394,2.0386962890625,"query=(search_L=224,ep=original,threads=16)",0.96286
clip768v2,30M,NSG32,9275.327924728394,2.01796817779541,"query=(search_L=90,ep=kmeans,threads=64)",0.94204
clip768v2,30M,NSG32,9275.327924728394,0.8346848487854004,"query=(search_L=82,ep=original,threads=32)",0.93262
clip768v2,30M,NSG32,9275.327924728394,1.6369504928588867,"query=(search_L=126,ep=original,threads=64)",0.95011
clip768v2,30M,NSG32,9275.327924728394,2.1105668544769287,"query=(search_L=105,ep=kmeans,threads=64)",0.94787
clip768v2,30M,NSG32,9275.327924728394,1.0899238586425781,"query=(search_L=105,ep=original,threads=16)",0.94285
clip768v2,30M,NSG32,9275.327924728394,0.8534777164459229,"query=(search_L=80,ep=original,threads=32)",0.93116
clip768v2,30M,NSG32,9275.327924728394,1.3749253749847412,"query=(search_L=120,ep=kmeans,threads=16)",0.9526
clip768v2,30M,NSG32,9275.327924728394,1.4074666500091553,"query=(search_L=123,ep=kmeans,threads=16)",0.95357
clip768v2,30M,NSG32,9275.327924728394,1.688427209854126,"query=(search_L=73,ep=kmeans,threads=64)",0.93306
clip768v2,30M,NSG32,9275.327924728394,1.1744027137756348,"query=(search_L=86,ep=kmeans,threads=16)",0.94019
clip768v2,30M,NSG32,9275.327924728394,1.143282175064087,"query=(search_L=77,ep=kmeans,threads=32)",0.93546
clip768v2,30M,NSG32,9275.327924728394,1.2442071437835693,"query=(search_L=119,ep=original,threads=16)",0.94809
clip768v2,30M,NSG32,9275.327924728394,1.1682980060577393,"query=(search_L=89,ep=kmeans,threads=16)",0.94163
clip768v2,30M,NSG32,9275.327924728394,1.3042654991149902,"query=(search_L=105,ep=kmeans,threads=16)",0.94787
clip768v2,30M,NSG32,9275.327924728394,1.0948729515075684,"query=(search_L=73,ep=kmeans,threads=32)",0.93306
clip768v2,30M,NSG32,9275.327924728394,1.381737232208252,"query=(search_L=94,ep=original,threads=64)",0.93811
clip768v2,30M,NSG32,9275.327924728394,0.9733483791351318,"query=(search_L=97,ep=original,threads=32)",0.93966
clip768v2,30M,NSG32,9275.327924728394,1.4850554466247559,"query=(search_L=160,ep=original,threads=16)",0.95775
clip768v2,30M,NSG32,9275.327924728394,0.8521945476531982,"query=(search_L=71,ep=original,threads=16)",0.92526
clip768v2,30M,NSG32,9275.327924728394,1.750812292098999,"query=(search_L=71,ep=kmeans,threads=64)",0.93172
clip768v2,30M,NSG32,9275.327924728394,1.5194683074951172,"query=(search_L=124,ep=original,threads=64)",0.94949
clip768v2,30M,NSG32,9275.327924728394,1.176417589187622,"query=(search_L=90,ep=kmeans,threads=16)",0.94204
clip768v2,30M,NSG32,9275.327924728394,1.3231184482574463,"query=(search_L=113,ep=kmeans,threads=32)",0.95029
clip768v2,30M,NSG32,9275.327924728394,1.089247703552246,"query=(search_L=75,ep=kmeans,threads=16)",0.93435
clip768v2,30M,NSG32,9275.327924728394,1.3315982818603516,"query=(search_L=108,ep=original,threads=64)",0.94402
clip768v2,30M,NSG32,9275.327924728394,1.109454870223999,"query=(search_L=85,ep=original,threads=64)",0.9336
clip768v2,30M,NSG32,9275.327924728394,1.099952220916748,"query=(search_L=69,ep=kmeans,threads=32)",0.92981
clip768v2,10M,NSG32,2314.2052524089813,1.0536227226257324,"query=(search_L=73,ep=kmeans,threads=64)",0.94456
clip768v2,10M,NSG32,2314.2052524089813,1.2893967628479004,"query=(search_L=96,ep=kmeans,threads=64)",0.95493
clip768v2,10M,NSG32,2314.2052524089813,1.0026204586029053,"query=(search_L=60,ep=original,threads=64)",0.93572
clip768v2,10M,NSG32,2314.2052524089813,0.8277127742767334,"query=(search_L=96,ep=original,threads=32)",0.95456
clip768v2,10M,NSG32,2314.2052524089813,0.7192745208740234,"query=(search_L=66,ep=original,threads=16)",0.93977
clip768v2,10M,NSG32,2314.2052524089813,0.7014267444610596,"query=(search_L=77,ep=original,threads=32)",0.94642
clip768v2,10M,NSG32,2314.2052524089813,1.7863526344299316,"query=(search_L=160,ep=kmeans,threads=64)",0.96752
clip768v2,10M,NSG32,2314.2052524089813,1.0268785953521729,"query=(search_L=54,ep=kmeans,threads=64)",0.92982
clip768v2,10M,NSG32,2314.2052524089813,0.6242420673370361,"query=(search_L=46,ep=kmeans,threads=32)",0.92078
clip768v2,10M,NSG32,2314.2052524089813,0.6090290546417236,"query=(search_L=59,ep=original,threads=32)",0.93477
clip768v2,10M,NSG32,2314.2052524089813,0.622755765914917,"query=(search_L=48,ep=kmeans,threads=32)",0.92319
clip768v2,10M,NSG32,2314.2052524089813,0.9595153331756592,"query=(search_L=73,ep=original,threads=64)",0.94396
clip768v2,10M,NSG32,2314.2052524089813,0.7030248641967773,"query=(search_L=44,ep=original,threads=32)",0.91725
clip768v2,10M,NSG32,2314.2052524089813,0.8350820541381836,"query=(search_L=42,ep=kmeans,threads=64)",0.9146
clip768v2,10M,NSG32,2314.2052524089813,0.701575517654419,"query=(search_L=70,ep=original,threads=32)",0.94221
clip768v2,10M,NSG32,2314.2052524089813,0.9767987728118896,"query=(search_L=55,ep=kmeans,threads=64)",0.93101
